fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Russia,Latvia,430603.745,0.0,430603.745
Russia,Ukraine,74633122110.6188,0.0,74633122110.6188
Slovakia,Austria,0.0,132641021025.0,-132641021025.0
Slovakia,Czechia,3022302219.0,3022302219.0,0.0
Slovakia,Hungary,0.0,898929000.0,-898929000.0
Slovakia,Ukraine,54615225813.0,2899744735.0,51715481078.0
Slovenia,Austria,1244411786.0,1244412146.0,-360.0
Slovenia,Croatia,504604180.0,504595163.0,9017.0
Slovenia,Italy,1044872.0,1044825.0,47.0
Spain,France,4000584265.0,3900131466.0,100452799.0
Spain,Morocco,3131974432.0,0.0,3131974432.0
Spain,Portugal,392028268.0,423821603.0,-31793335.0
Switzerland,France,8157581.0,14628141084.0,-14619983503.0
Switzerland,Germany,163785.96,33464934722.0,-33464770936.04
Switzerland,Italy,26628939342.0,0.0,26628939342.0
Turkey,Bulgaria,0.0,3871716164.0,-3871716164.0
Turkey,Greece,1778540744.0,0.0,1778540744.0
Ukraine,Hungary,14561987000.0,11993888191.3,2568098808.700001
Ukraine,Moldavia,8598734015.3,9497573116.69,-898839101.3900013
Ukraine,Romania,9311685906.76,8427277849.717999,884408057.0420008
Ukraine,Slovakia,54615225813.0,2899744735.0,51715481078.0
