country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime
FR,UGS-00286,Nord-Est / SERENE Nord,False,-61.94478386,-24.20168342,Storage,Storage,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,UGS-00286,Nord Est,,,Jun  5 2024  6:23PM
FR,UGS-00288,Sud-Est / SALINE,False,-55.83414996,-49.2331757,Storage,Storage,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,UGS-00288,Sud Est,,,Jun  5 2024  6:23PM
FR,UGS-00287,Sud-Atlantique,False,-74.24851191,-36.88183707,TRF,Transmission,FR,France,Storage,Storage,FR,France,FR-SSO-0002,Storengy,UGS-00287,Sud-Atlantique,,,Jun  5 2024  6:23PM
FR,UGS-00288,Sud-Est / SALINE,False,-55.83414996,-49.2331757,TRF,Transmission,FR,France,Storage,Storage,FR,France,FR-SSO-0002,Storengy,UGS-00288,Sud-Est / SALINE,,,Jun  5 2024  6:23PM
FR,UGS-00285,Nord-B / SEDIANE B,False,-70.80523205,-19.55380806,TRF,Transmission,FR,France,TRF,Storage,FR,France,FR-SSO-0002,Storengy,UGS-00285,Nord-B / SEDIANE B,,,Jun  5 2024  6:23PM
FR,UGS-00285,Nord-B / SEDIANE B,False,-70.80523205,-19.55380806,TRF,Storage,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,UGS-00285,Nord B,,,Jun  5 2024  6:23PM
FR,UGS-00286,Nord-Est / SERENE Nord,False,-61.94478386,-24.20168342,TRF,Transmission,FR,France,Storage,Storage,FR,France,FR-SSO-0002,Storengy,UGS-00286,Nord-Est / SERENE Nord,,,Jun  5 2024  6:23PM
FR,VTP-00010,Point Exchange Gas - TEREGA,False,0.0,0.0,TRF,Transmission,FR,France,TRF,Transmission,FR,France,,,,,,,Jun  5 2024  6:23PM
FR,VTP-00009,PEG SUD,False,0.0,0.0,TRF,Transmission,FR,France,TRF,Transmission,FR,France,,,,,,,Jun  5 2024  6:23PM
FR,VTP-00039,PEG,True,-66.62,-45.49,TRF,Transmission,FR,France,TRF,Transmission,FR,France,,,,,,,Jun  5 2024  6:23PM
FR,VTP-00009,PEG SUD,False,0.0,0.0,TRF,Transmission,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,VTP-00009,PEG SUD,,,Jun  5 2024  6:23PM
FR,VTP-00010,Point Exchange Gas - TEREGA,False,0.0,0.0,TRF,Transmission,FR,France,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,VTP-00010,Point Exchange Gas - TEREGA,,,Jun  5 2024  6:23PM
FR,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,False,-53.79,-33.99,TRF,Transmission,FR,France,TRF,Transmission,FR,France,,,,,,,Jun  5 2024  6:23PM
FR,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,False,-53.79,-33.99,TRF,Transmission,FR,France,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,,,Jun  5 2024  6:23PM
FR,VTP-00039,PEG,True,-66.62,-45.49,TRF,Transmission,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,VTP-00039,PEG,,,Jun  5 2024  6:23PM
FR,ITP-00137,Obergailbach (FR) / Medelsheim (DE),False,-44.96,-28.81,TRF,Transmission,FR,France,,,,,,,,,,,Jun  5 2024  6:23PM
FR,LNG-00071,Le Havre (FR),False,-82.88,-26.19,LNG Terminals,LNG Terminals,FR,France,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,LNG-00071,LE HAVRE,,,Jun  5 2024  6:23PM
FR,LNG-00071,Le Havre (FR),False,-82.88,-26.19,TRF,Transmission,FR,France,LNG Terminals,LNG Terminals,FR,France,,,,,,,Jun  5 2024  6:23PM
FR,ITP-00137,Obergailbach (FR) / Medelsheim (DE),False,-44.96,-28.81,TRF,Transmission,FR,France,,,,,,,,,,,Jun  5 2024  6:23PM
DE,DIS-00061,Final Consumers (DE) (GUD) L-Gas-Summe Letztverbraucher,False,-20.65,2.81,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,DIS-00060,Final Consumers (DE) (GUD) H-Gas-Summe Letztverbraucher,False,-21.8,3.1,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00042,Final Consumers aggregated,False,-19.07,-34.29,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00025,Bocholtz-Vetschau,False,-50.89,-14.29,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00025,Bocholtz Vetschau,,,Jun  5 2024  6:23PM
DE,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00010,Brandov OPAL,,,Jun  5 2024  6:23PM
DE,ITP-00015,Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE),False,-12.57,-17.12,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00015,Hora Sv. Kateriny Sayda,,,Jun  5 2024  6:23PM
DE,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00010,Brandov OPAL,,,Jun  5 2024  6:23PM
DE,FNC-00046,Final Consumers Aggregated (exit) (DE),True,-31.77,-12.49,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00019,Überackern ABG (AT) / Überackern (DE),False,-15.25,-34.07,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00019,Überackern ABG,,,Jun  5 2024  6:23PM
DE,FNC-00031,Aggregate Consumers L-Gas (Thyssengas),False,-33.02,-25.06,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00010,Brandov OPAL,,,Jun  5 2024  6:23PM
DE,FNC-00032,Final Consumers (DE) (OGE),False,-33.5,-26.13,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00199,Nowega Aggregation Customer,True,0.0,0.0,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00029,Aggregate NAP (industrial consumers) (ONTRAS),False,-20.32,4.43,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00030,Aggregate Consumers H-Gas (Thyssengas),False,-33.35,-25.06,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00045,Final Consumers DE GTG Nord L Gas,False,-45.62,2.79,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),False,-16.48,-34.79,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00007,Überackern SUDAL,,,Jun  5 2024  6:23PM
DE,ITP-00019,Überackern ABG (AT) / Überackern (DE),False,-15.25,-34.07,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00019,Überackern ABG,,,Jun  5 2024  6:23PM
DE,FNC-00203,Aggregated Final Consumers DE (GASCADE),False,-27.47,-7.64,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,FNC-00206,Final Consumers DE GTG Nord H Gas,True,-45.48,3.67,DE THE BZ,Transmission,DE,Germany,Final Consumers,Final Consumers,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00070,Kiefersfelden,False,-19.78,-37.7,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0004,TIGAS,ITP-00070,Kiefersfelden,,,Jun  5 2024  6:23PM
DE,ITP-00072,Remich,False,-49.97,-25.74,DE THE BZ,Transmission,DE,Germany,BeLux,Transmission,LU,Luxemburg,LU-TSO-0001,CREOS,ITP-00072,Entry Point Germany,,,Jun  5 2024  6:23PM
DE,ITP-00071,Haanrade,False,-51.37,-13.64,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00071,Haanrade,,,Jun  5 2024  6:23PM
DE,ITP-00076,Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE),False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00076,Oude Statenzijl,,,Jun  5 2024  6:23PM
DE,ITP-00096,Mallnow,False,-7.12,-1.58,DE THE BZ,Transmission,DE,Germany,TGPS (YAMAL),Transmission,PL,Poland,PL-TSO-0001,GAZ-SYSTEM (ISO),ITP-00096,Mallnow,,,Jun  5 2024  6:23PM
DE,ITP-00102,Bunde (DE) / Oude Statenzijl (H) (NL) (GUD),False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00102,Oude Statenzijl,,,Jun  5 2024  6:23PM
DE,ITP-00120,Greifswald,False,-13.01,11.65,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,RU,Russia,RU-TSO-0002,Nord Stream,ITP-00120,Greifswald,,,Jun  5 2024  6:23PM
DE,ITP-00135,Ellund,False,-34.5,17.85,DE THE BZ,Transmission,DE,Germany,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,ITP-00135,Ellund,,,Jun  5 2024  6:23PM
DE,ITP-00135,Ellund,False,-34.5,17.85,DE THE BZ,Transmission,DE,Germany,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,ITP-00135,Ellund,,,Jun  5 2024  6:23PM
DE,ITP-00137,Obergailbach (FR) / Medelsheim (DE),False,-44.96,-28.81,DE THE BZ,Transmission,DE,Germany,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00137,OBERGAILBACH,,,Jun  5 2024  6:23PM
DE,ITP-00103,Bunde (DE) / Oude Statenzijl (H) (NL) I (OGE),False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00103,Oude Statenzijl 1,,,Jun  5 2024  6:23PM
DE,ITP-00107,Bunde (DE) / Oude Statenzijl (L) (NL) (GUD),False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00107,Oude Statenzijl GUD-G,,,Jun  5 2024  6:23PM
DE,ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,DE THE BZ,Transmission,DE,Germany,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00112,Eynatten 1,,,Jun  5 2024  6:23PM
DE,ITP-00137,Obergailbach (FR) / Medelsheim (DE),False,-44.96,-28.81,DE THE BZ,Transmission,DE,Germany,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00137,OBERGAILBACH,,,Jun  5 2024  6:23PM
DE,ITP-00118,Bunde (DE) / Oude Statenzijl (L) (NL) (GTG Nord),False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00118,Oude Statenzijl GTG Nord-G),,,Jun  5 2024  6:23PM
DE,ITP-00140,Oberkappel,False,-11.0,-33.0,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00140,Oberkappel,,,Jun  5 2024  6:23PM
DE,ITP-00151,Vlieghuis,False,-47.86,-0.83,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00151,Vlieghuis,,,Jun  5 2024  6:23PM
DE,ITP-00140,Oberkappel,False,-11.0,-33.0,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00140,Oberkappel,,,Jun  5 2024  6:23PM
DE,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,DE THE BZ,Transmission,DE,Germany,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),,,Jun  5 2024  6:23PM
DE,ITP-00169,Bocholtz,False,-51.55,-14.86,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00169,Bocholtz,,,Jun  5 2024  6:23PM
DE,ITP-00190,Kienbaum,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00190,Kienbaum ,,,Jun  5 2024  6:23PM
DE,ITP-00192,Emsbüren-Berge,False,-45.44,3.16,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00192,EMSBUEREN-BERGE,,,Jun  5 2024  6:23PM
DE,ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),False,-13.45,-17.81,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00150,Hora Sv. Kateriny Olbernhau,,,Jun  5 2024  6:23PM
DE,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),False,-51.06,-18.02,DE THE BZ,Transmission,DE,Germany,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00159,Eynatten 2 (BE) // Lichtenbusch / Raeren (DE),,,Jun  5 2024  6:23PM
DE,ITP-00190,Kienbaum,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00192,Emsbüren-Berge,False,-45.44,3.16,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00192,Emsbüren-Berge,,,Jun  5 2024  6:23PM
DE,ITP-00209,Emden (EPT1),False,-45.04,7.23,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00209,Emden (EPT1),,,Jun  5 2024  6:23PM
DE,ITP-00227,RC Lindau,False,-32.26,-39.1,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-DSO-0001,Vorarlberger Erdgas,ITP-00227,RC Lindau,,,Jun  5 2024  6:23PM
DE,ITP-00259,Zevenaar,False,-51.02,-7.67,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00259,Zevenaar,,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0002,FluxSwiss,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0002,FluxSwiss,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00194,Wardenburg RG,False,-40.69,4.61,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00194,WARDENBURG RG,,,Jun  5 2024  6:23PM
DE,ITP-00203,Lampertheim IV,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0014,TNBW,ITP-00203,Lampertheim IV,,,Jun  5 2024  6:23PM
DE,ITP-00209,Emden (EPT1),False,-45.04,7.23,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00209,Emden (EPT1),,,Jun  5 2024  6:23PM
DE,ITP-00227,RC Lindau,False,-32.26,-39.1,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-DSO-0001,Vorarlberger Erdgas,ITP-00227,RC Lindau,,,Jun  5 2024  6:23PM
DE,ITP-00291,VIP Kiefersfelden-Pfronten,False,-17.84,-37.3,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00194,Wardenburg RG,False,-40.69,4.61,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00195,Steinitz,False,-25.93,0.88,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00206,Pfronten,False,-27.16,-39.37,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,AT-TSO-0008,EVA,ITP-00206,Pfronten,,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0001,Swissgas,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00196,Broichweiden Süd,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00196,Broichweiden Süd,,,Jun  5 2024  6:23PM
DE,ITP-00196,Broichweiden Süd,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00196,Broichweiden Süd ,,,Jun  5 2024  6:23PM
DE,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00208,Dornum (EPT1 & EPT2),,,Jun  5 2024  6:23PM
DE,ITP-00209,Emden (EPT1),False,-45.04,7.23,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00209,Emden (EPT1),,,Jun  5 2024  6:23PM
DE,ITP-00210,Emden (NPT),False,-45.79,6.75,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00210,Emden (NPT),,,Jun  5 2024  6:23PM
DE,ITP-00229,RC Thayngen-Fallentor,False,-37.84,-38.13,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-DSO-0002,Erdgas Ostschweiz,ITP-00229,RC Thayngen-Fallentor,,,Jun  5 2024  6:23PM
DE,ITP-00210,Emden (NPT),False,-45.79,6.75,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00210,Emden (NPT),,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0001,Swissgas,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0001,Swissgas,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00195,Steinitz,False,-25.93,0.88,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0003,ONTRAS Gastransport GmbH,ITP-00195,Steinitz (until 1.10.2021 6:00 a.m.),,,Jun  5 2024  6:23PM
DE,ITP-00203,Lampertheim IV,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00203,Lampertheim IV,,,Jun  5 2024  6:23PM
DE,ITP-00228,RC Basel,False,-39.99,-37.86,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-DSO-0001,GVM,ITP-00228,RC Basel,,,Jun  5 2024  6:23PM
DE,ITP-00294,Wallbach,False,-42.01,-39.03,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,CH-TSO-0002,FluxSwiss,ITP-00294,Wallbach,,,Jun  5 2024  6:23PM
DE,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00208,Dornum (EPT1 & EPT2),,,Jun  5 2024  6:23PM
DE,ITP-00308,Haiming 2-RAGES/bn,False,-13.32,-33.94,DE THE BZ,Transmission,DE,Germany,Storage,Storage,AT,Austria,AT-SSO-0001,RAG,ITP-00308,Haiming 2-RAGES/bn,,,Jun  5 2024  6:23PM
DE,ITP-00305,Dinxperlo,False,-49.17,-7.58,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00305,Dinxperlo,,,Jun  5 2024  6:23PM
DE,ITP-00497,GCP GAZ-SYSTEM/ONTRAS,False,-5.32,-13.15,DE THE BZ,Transmission,DE,Germany,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,ITP-00497,GCP GAZ-SYSTEM/ONTRAS,,,Jun  5 2024  6:23PM
DE,ITP-00499,Zone GASCADE / OGE,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00513,Vitzeroda MÜP,False,-30.32,-16.51,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00535,Deutschneudorf EUGAL Brandov,,,Jun  5 2024  6:23PM
DE,ITP-00499,Zone GASCADE / OGE,False,0.0,0.0,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00499,Zone OGE,,,Jun  5 2024  6:23PM
DE,ITP-00517,Achim II,False,-37.05,7.75,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0018,Fluxys Deutschland,ITP-00517,Achim II - Entry,,,Jun  5 2024  6:23PM
DE,ITP-00523,Ronneburg,False,-19.82,-16.51,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00525,Dornum GASPOOL,False,-44.21,7.36,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,NO,Norway,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00535,Deutschneudorf EUGAL Brandov,,,Jun  5 2024  6:23PM
DE,ITP-00513,Vitzeroda MÜP,False,-30.32,-16.51,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00513,Vitzeroda MÜP,,,Jun  5 2024  6:23PM
DE,ITP-00517,Achim II,False,-37.05,7.75,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00523,Ronneburg,False,-19.82,-16.51,DE THE BZ,Transmission,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00523,Ronneburg OGE,,,Jun  5 2024  6:23PM
DE,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00535,Deutschneudorf EUGAL Brandov,,,Jun  5 2024  6:23PM
DE,ITP-00501,Lubmin II,False,-12.35,11.31,DE THE BZ,Transmission,DE,Germany,Transmission,Transmission,RU,Russia,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00516,Zone Oude Statenzijl H,False,-46.1,0.69,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00516,Zone Oude Statenzijl H,,,Jun  5 2024  6:23PM
DE,ITP-10011,VIP DK-THE,False,-36.08,18.4,DE THE BZ,Transmission,DE,Germany,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,ITP-10011,VIP DK-THE,,,Jun  5 2024  6:23PM
DE,ITP-00542,VIP Belgium - NCG,False,-51.06,-18.02,DE THE BZ,Transmission,DE,Germany,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00542,Eynatten 2/VIP Belgium-NCG,,,Jun  5 2024  6:23PM
DE,ITP-00537,VIP Brandov,False,-12.79,-17.06,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00537,VIP Brandov-GASPOOL,,,Jun  5 2024  6:23PM
DE,ITP-00540,VIP France - Germany,False,-45.88,-28.84,DE THE BZ,Transmission,DE,Germany,TRF,Transmission,FR,France,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00544,VIP Germany-CH,False,-40.78,-38.93,DE THE BZ,Transmission,DE,Germany,Switzerland,Transmission,CH,Switzerland,,,,,,,Jun  5 2024  6:23PM
DE,ITP-00538,VIP Waidhaus,False,-18.85,-25.13,DE THE BZ,Transmission,DE,Germany,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00538,VIP Waidhaus,,,Jun  5 2024  6:23PM
DE,ITP-00539,VIP Oberkappel,False,-11.0,-33.0,DE THE BZ,Transmission,DE,Germany,Austria,Transmission,AT,Austria,,,,,,,Jun  5 2024  6:23PM
DE,ITP-10010,VIP TTF-THE-L,False,-46.01,-5.0,DE THE BZ,Transmission,DE,Germany,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-10010,VIP TTF-THE-L,,,Jun  5 2024  6:23PM
DE,PRD-00155,Nowega Zone Production,False,-30.26908556,-1.474961701,Production,Production,DE,Germany,DE THE BZ,Transmission,DE,Germany,DE-TSO-0008,Nowega,PRD-00155,Zone_Produktion,,,Jun  5 2024  6:23PM
