,point_key,point_label,is_single_operator,point_tooltip,point_eic_code,control_point_type,tp_map_x,tp_map_y,point_type,commercial_type,import_from_country_key,import_from_country_label,has_virtual_point,virtual_point_key,virtual_point_label,has_data,is_planned,is_interconnection,is_import,infrastructure_key,infrastructure_label,is_cross_border,eu_crossing,is_invalid,is_macro_point,is_cam_relevant,is_pipe_in_pipe,is_cmp_relevant,id,data_set,url
374,ITP-00299,Isaccea (RO) - Orlovka (UA) II,0,,21Z000000000305X,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,65.61,-51.23,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00299,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
375,ITP-00300,Isaccea (RO) - Orlovka (UA) III,0,,21Z000000000306V,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,65.61,-51.23,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00300,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
376,ITP-00304,VIP PIRINEOS,0,,21Z000000000285D,O_V_CB_CB_ITP_EU,-90.13,-60.09,Cross-Border Transmission IP within EU,Virtual,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00304,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
377,ITP-00305,Dinxperlo,0,,21Z000000000344N,O_VP_CB_CB_ITP_EU,-49.17,-7.58,Cross-Border Transmission IP within EU,Physical,,,True,ITP-10010,VIP TTF-THE-L,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00305,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
378,ITP-00306,Zone L-Gas GUD/OGE,0,,?,O_V_INCOUN_IN_ITP,-15.6,3.03,Transmission Point,Virtual,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00306,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
379,ITP-00307,Beregdaróc 800 (HU) - Beregovo (UA) (HU>UA),0,"Existing interconnection point, but only interruptible capacity",21Z000000000270Q,O_VP_CB_CB_ITP_EU_NEU,34.5,-35.35,Cross-Border Transmission IP between EU and Non-EU,Physical,,,True,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00307,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
380,ITP-00308,Haiming 2-RAGES/bn,0,,21Z000000000445H,O_P_CB_CB_UGS_EU,-13.32,-33.94,Cross-Border Storage IP within EU,Physical,,,False,,,True,False,True,False,UGS,Storage,True,EU,False,,False,False,False,2ITP-00308,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
381,ITP-00402,Corsica,0,,?,P_P_INCOUN_IN_ITP,-33.97,-61.61,Transmission Point,Physical,,,False,,,False,True,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00402,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
382,ITP-00403,Elba Island,0,,?,P_P_INCOUN_IN_ITP,-29.0,-61.19,Transmission Point,Physical,,,False,,,False,True,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00403,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
383,ITP-00408,East Med / Cyprus (CY),0,,?,P_P_CB_CB_ITP_EU,91.01,-78.26,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00408,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
384,ITP-00409,East Med / Crete (GR),0,,?,P_P_CB_CB_ITP_EU,53.7,-77.85,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00409,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
385,ITP-00410,East Med / Thesprotia (Poseidon),1,,?,P_P_CB_CB_ITP_EU,23.95,-70.97,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00410,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
386,ITP-00411,East Med / Peloponnesus (GR),0,,?,P_P_CB_CB_ITP_EU,31.9,-74.59,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00411,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
387,ITP-00418,Piombino (ITG),0,,?,P_P_CB_CB_ITP_EU,-28.08,-60.54,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00418,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
388,ITP-00421,Budince,0,,21Z000000000357E,O_P_CB_CB_ITP_EU_NEU,33.0,-33.0,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00421,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
389,ITP-00422,Pince (SI) /  Tornyszentmiklos (HU),0,,?,P_P_CB_CB_ITP_EU,2.64,-44.72,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00422,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
390,ITP-00424,Alexandroupolis LNG,1,,?,P_P_INCOUN_IN_LNG,51.55,-67.24,LNG Entry point,Physical,,,False,,,False,True,True,False,LNG,LNG Entry,False,EU,False,,False,False,False,2ITP-00424,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
391,ITP-00425,AGRI / Poti (GE),0,,?,P_P_CB_CB_ITP_NEU,134.25,-63.23,Cross-Border Transmission IP Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00425,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
392,ITP-00426,AGRI / Constanta (RO),0,,?,P_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,66.36,-56.1,Cross-Border Transmission IP between EU and Non-EU (import),Physical,AZ,Azerbaijan,False,,,False,True,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00426,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
393,ITP-00427,Nea Mesimvria,0,,21Z000000000473C,O_P_CB_CB_ITP_EU,35.46,-67.36,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00427,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
394,ITP-00428,Grebenyky,0,,21Z000000000178E,O_P_CB_CB_ITP_NEU,71.54,-43.26,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00428,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
395,ITP-00429,Oleksiivka,0,,21Z000000000182N,O_P_CB_CB_ITP_NEU,57.61,-34.09,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00429,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
396,ITP-00436,Bacton AGG,0,,21YBA-EC-------B,O_P_CB_CB_ITP_EU_ExtEU,-75.45,1.17,Cross-Border Transmission IP between EU and ExtEU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00436,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
397,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),0,,21Z000000000373G,O_V_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,47.11,-38.13,Cross-Border Transmission IP between EU and Non-EU (import),Virtual,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00438,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
398,ITP-00440,GMS Caushany,0,Rozdilna - Izmail + Shebelynka - Dnipropetrovsk- Kryvyi Rig - Izmail + Ананьїв - Тираспіль - Ізмаїл (АТІ),21Z000000000179C,O_P_CB_CB_ITP_NEU,69.48,-45.4,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00440,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
399,ITP-00441,Volchansk (RU) / Ukraine (UA),0,pipe Shebelynka - Belgorod - Kursk- Briansk on Shebekino - Volchansk,21Z000000000365F,O_P_CB_CB_ITP_NEU,0.0,0.0,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00441,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
400,ITP-00442,Lozne,0,pipe on Voevodske from pipe  South Caucasus - Center,21Z000000000364H,O_P_CB_CB_ITP_NEU,0.0,0.0,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00442,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
401,ITP-00443,Parkhomenko (RU) / (UA),0,pipe from  Markivske gas field,21Z000000000362L,O_P_CB_CB_ITP_NEU,0.0,0.0,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00443,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
402,ITP-00444,Lymanske (UA) / (MD),0,Tyraspil - Odesa,21Z000000000360P,O_P_CB_CB_ITP_NEU,0.0,0.0,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00444,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
403,ITP-00445,Kobryn,0,Tyraspil - Odesa. Data updates at this point happen usually once a month.,21Z000000000363J,O_P_CB_CB_ITP_NEU,44.03,-4.52,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00445,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
404,ITP-00446,Mozyr,0,,21Z000000000181P,O_P_CB_CB_ITP_NEU,69.3,-6.4,Cross-Border Transmission IP Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00446,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
405,ITP-00450,Komotini-DESFA/ICGB (GR/BG),0,,21Z0000000005398,O_P_CB_CB_ITP_EU,49.44,-66.27,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00450,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
406,ITP-00466,TESLA / GR>FYROM,0,,?,P_P_CB_CB_ITP_EU_NEU,34.89,-65.89,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00466,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
407,ITP-00492,Bacton IPs,0,,55ZBACTONEXITIPW,O_P_CB_CB_ITP_EU_ExtEU,-75.76,1.98,Cross-Border Transmission IP between EU and ExtEU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00492,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
408,ITP-00493,Luhamaa,0,This is a virtual transit point trough Estonia between Russia and Latvia. No metering station in Estonia.,38ZEEG-0007107-I,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,59.5,40.04,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00493,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
409,ITP-00497,GCP GAZ-SYSTEM/ONTRAS,0,"According to Art. 19 (9) of CAM NC, ONTRAS and GAZ-SYSTEM to agreed to offer the capacity at one virtual interconnection point - GCP GAZ-SYSTEM/ONTRAS",21Z000000000456C,O_V_CB_CB_ITP_EU,-5.32,-13.15,Cross-Border Transmission IP within EU,Virtual,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00497,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
410,ITP-00498,Steinbrink (DE),0,,37Z0000000068681,O_P_INCOUN_IN_ITP,-35.95,4.39,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00498,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
411,ITP-00499,Zone GASCADE / OGE,0,,?,O_P_INCOUN_IN_ITP,0.0,0.0,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00499,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
412,ITP-00500,Brandov-EUGAL (CZ) / Deutschneudorf-EUGAL (DE),0,,?,P_P_CB_CB_ITP_EU,-12.7,-17.43,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00500,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
413,ITP-00501,Lubmin II,0,,21Z0000000004790,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-12.35,11.31,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,True,True,True,2ITP-00501,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
414,ITP-00502,Novo Selo (MK) / Samuilova Krepost (BG),0,,?,P_P_CB_CB_ITP_EU_NEU,36.43,-65.35,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00502,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
415,ITP-00503,Evzoni (GR)/ Gevgelija (MK),0,,?,P_P_CB_CB_ITP_EU_NEU,34.5,-66.12,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00503,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
416,ITP-00504,Sopot (MK) / Strezovac (RS),0,,?,P_P_CB_CB_ITP_NEU,30.01,-63.05,Cross-Border Transmission IP Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00504,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
417,ITP-00505,Kafasan (MK) / Perrenjas (AL),0,,?,P_P_CB_CB_ITP_NEU,24.21,-66.55,Cross-Border Transmission IP Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00505,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
418,ITP-00506,Gracani (MK) / Gorance,0,,?,P_P_CB_CB_ITP_NEU,28.26,-63.17,Cross-Border Transmission IP Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00506,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
419,ITP-00507,Bunde (DE) / Oude Statenzijl (H) (NL) (GTG Nord),0,,21Z000000000506N,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00507,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
420,ITP-00510,Recanati (IT),0,,?,P_P_INCOUN_IN_ITP,-12.96,-59.29,Transmission Point,Physical,,,False,,,False,True,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00510,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
421,ITP-00511,Larino (IT),0,,?,P_P_INCOUN_IN_ITP,-5.84,-63.92,Transmission Point,Physical,,,False,,,False,True,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00511,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
422,ITP-00512,TENP MIDAL (DE),0,,?,P_P_INCOUN_IN_ITP,-39.68,-30.37,Transmission Point,Physical,,,False,,,False,True,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00512,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
423,ITP-00513,Vitzeroda MÜP,0,,?,O_P_INCOUN_IN_ITP,-30.32,-16.51,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00513,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
424,ITP-00516,Zone Oude Statenzijl H,0,This interconnection point is planned to be ready for gas as of 1/10/2019. FID will be taken based on auction results of the yearly capacity auction that will start at 6th of February 2017.,21Z000000000480F,O_P_CB_CB_ITP_EU,-46.1,0.69,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00516,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
425,ITP-00517,Achim II,0,,37Z0000000070550,O_P_INCOUN_IN_ITP,-37.05,7.75,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00517,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
426,ITP-00523,Ronneburg,0,,?,O_P_INCOUN_IN_ITP,-19.82,-16.51,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00523,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
427,ITP-00525,Dornum GASPOOL,0,,21Z0000000004855,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,-44.21,7.36,Cross-Border Transmission IP between EU and Non-EU (import),Physical,NO,Norway,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,True,False,True,2ITP-00525,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
428,ITP-00526,VIRTUALYS,0,Virtualys is virtualising 'Alveringem' and 'Taisnieres H/Blaregnies Segeo/Troll' since 1 Dec 2017,21Z0000000004847,O_V_CB_CB_ITP_EU,-66.62,-16.76,Cross-Border Transmission IP within EU,Virtual,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00526,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
429,ITP-00527,RO/SB IP,0,,?,P_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,26.02,-48.05,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RS,Serbia,False,,,False,True,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00527,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
430,ITP-00528,Bolyarovo (BG) / Turkey (TR),0,,?,P_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,0.0,0.0,Cross-Border Transmission IP between EU and Non-EU (import),Physical,TR,Turkey,False,,,False,True,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00528,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
431,ITP-00529,Kireevo (BG) / Zaychar (RS),0,,58Z-000000007-KZ,O_P_CB_CB_ITP_EU_NEU,33.13,-56.97,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00529,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
432,ITP-00530,Fier (AL) / (GR),1,,?,P_P_CB_CB_ITP_EU_NEU,18.72,-67.51,Cross-Border Transmission IP between EU and Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00530,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
433,ITP-00531,IP Greece - Italy,0,,?,P_P_CB_CB_ITP_EU,0.0,0.0,Cross-Border Transmission IP within EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,EU,False,,False,False,False,2ITP-00531,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
434,ITP-00532,Albania - Kosovo Gas Pipeline (ALKOGAP),0,,?,P_P_CB_CB_ITP_NEU,22.28,-62.77,Cross-Border Transmission IP Non-EU,Physical,,,False,,,False,True,True,False,ITP,Transmission,True,NONEU,False,,False,False,False,2ITP-00532,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
435,ITP-00535,Deutschneudorf EUGAL Brandov ,0,,21Z0000000004839,O_P_CB_CB_ITP_EU,-12.08,-18.06,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,True,True,2ITP-00535,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
436,ITP-00536,VIP L GASPOOL-NCG,0,"VIP for Ahlten, Steinbrink, Drohne GUD/OGE, Nordlohne, Emsbueren RG (L-gas) ",?,O_P_INCOUN_IN_ITP,-13.89,-11.22,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,True,2ITP-00536,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
437,ITP-00537,VIP Brandov,0,NET4GAS offers free capacity between these market zones only at VIP Brandov-GASPOOL. VIP capacity at CZ side was re-allocated to old IP points just to prevent any unnecessary capacity cut due to Lesser-Of Rule and for purpose of this map.,21Z0000000004863,O_P_CB_CB_ITP_EU,-12.79,-17.06,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00537,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
438,ITP-00538,VIP Waidhaus,0,,21Z000000000489Y,O_P_CB_CB_ITP_EU,-18.85,-25.13,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00538,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
439,ITP-00539,VIP Oberkappel,0,,21Z000000000490C,O_P_CB_CB_ITP_EU,-11.0,-33.0,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00539,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
440,ITP-00540,VIP France - Germany,0,,21Z0000000004928,O_P_CB_CB_ITP_EU,-45.88,-28.84,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00540,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
441,ITP-00541,Atlantique,0,,63Z2183181399744,O_P_INCOUN_IN_UGS,-76.11,-39.61,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2ITP-00541,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
442,ITP-00542,VIP Belgium - NCG,0,,21Z000000000497Z,O_P_CB_CB_ITP_EU,-51.06,-18.02,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00542,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
443,ITP-00543,Compulsory Stocks Exit Point (PL) (WPWYzo),1,,53ZPL0000100010J,O_P_INCOUN_IN_ITP,19.47,-10.53,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,False,False,False,2ITP-00543,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
444,ITP-00544,VIP Germany-CH,0,Virtual Interconnection Point connecting Germany and Switzerland,21Z0000000004960,O_P_CB_CB_ITP_EU_NEU,-40.78,-38.93,Cross-Border Transmission IP between EU and Non-EU,Physical,CH,Switzerland,False,,,True,False,True,False,ITP,Transmission,True,EUNONEU,False,,True,False,True,2ITP-00544,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
445,ITP-00546,Siret (RO) / Khotyn (UA),0,,?,P_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,0.0,0.0,Cross-Border Transmission IP between EU and Non-EU (import),Physical,UA,Ukraine,False,,,False,True,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00546,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
446,ITP-00549,Strandzha 2 (BG) / Malkoclar (TR),0,,58Z-00000015-S2M,O_P_CB_CB_ITP_EU_NEU_IMPORT_IMPORT,58.32,-63.61,Cross-Border Transmission IP between EU and Non-EU (import),Physical,RU,Russia,False,,,True,False,True,True,ITP,Transmission,True,EUNONEU,False,,False,False,False,2ITP-00549,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
447,ITP-00550,BALTICCONNECTOR,0,,21Z0000000004952,O_P_CB_CB_ITP_EU,42.41,53.49,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00550,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
448,ITP-00555,VIP BENE,0,,21Z000000000503T,O_V_CB_CB_ITP_EU,-59.37,-11.18,Cross-Border Transmission IP within EU,Virtual,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00555,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
449,ITP-00556,Santaka,0,,21Z180960164W65R,O_P_CB_CB_ITP_EU,38.0,12.73,Cross-Border Transmission IP within EU,Physical,,,False,,,True,False,True,False,ITP,Transmission,True,EU,False,,True,False,True,2ITP-00556,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
