country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,fromDirectionKey,fromOperatorKey,fromBzKey,fromPointKey,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toBzKey,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime,id
NO,ITP-00022,St. Fergus,False,-92.86,40.63,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00022,UK,Transmission,UK,United Kingdom,UK-TSO-0001,National Gas TSO,UK---------,ITP-00022,St. Fergus,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00022TransmissionNO-TSO-0001ITP-00022exitUKUK-TSO-0001ITP-00022entry
NO,ITP-00045,Dunkerque,False,-70.58,-14.58,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00045,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,ITP-00045,DUNKERQUE,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00045TransmissionNO-TSO-0001ITP-00045exitTRFFR-TSO-0003ITP-00045entry
NO,ITP-00091,Easington,False,-82.49,7.93,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00091,UK,Transmission,UK,United Kingdom,UK-TSO-0001,National Gas TSO,UK---------,ITP-00091,Easington,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00091TransmissionNO-TSO-0001ITP-00091exitUKUK-TSO-0001ITP-00091entry
NO,ITP-00106,Zeebrugge ZPT,False,-66.93,-11.5,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00106,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00106,Zeebrugge ZPT,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00106TransmissionNO-TSO-0001ITP-00106exitBeLuxBE-TSO-0001ITP-00106entry
NO,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00208,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,DE-THE-----,ITP-00188,DORNUM,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00208TransmissionNO-TSO-0001ITP-00208exitDE THE BZDE-TSO-0005ITP-00188entry
NO,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00208,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00126,Dornum,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00208TransmissionNO-TSO-0001ITP-00208exitDE THE BZDE-TSO-0009ITP-00126entry
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00209,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,DE-THE-----,ITP-00105,Emden EMS/ EPT,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00209TransmissionNO-TSO-0001ITP-00209exitDE THE BZDE-TSO-0002ITP-00105entry
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00209,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,DE-THE-----,ITP-00081,EMDEN - EPT1,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00209TransmissionNO-TSO-0001ITP-00209exitDE THE BZDE-TSO-0005ITP-00081entry
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00209,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00080,Emden EPT,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00209TransmissionNO-TSO-0001ITP-00209exitDE THE BZDE-TSO-0009ITP-00080entry
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00209,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,ITP-00160,Emden (EPT1),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00209TransmissionNO-TSO-0001ITP-00209exitNetherlandsNL-TSO-0001ITP-00160entry
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00210,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,DE-THE-----,ITP-00075,Emden PPC/ NPT,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00210TransmissionNO-TSO-0001ITP-00210exitDE THE BZDE-TSO-0002ITP-00075entry
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00210,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,DE-THE-----,ITP-00086,EMDEN - NPT,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00210TransmissionNO-TSO-0001ITP-00210exitDE THE BZDE-TSO-0005ITP-00086entry
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,exit,NO-TSO-0001,,ITP-00210,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,ITP-00161,Emden (NPT),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00210TransmissionNO-TSO-0001ITP-00210exitNetherlandsNL-TSO-0001ITP-00161entry
NO,ITP-00525,Dornum GASPOOL,False,-44.21,7.36,Transmission,Transmission,NO,Norway,,,,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00525,Dornum GASPOOL,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00525TransmissionDE THE BZDE-TSO-0009ITP-00525entry
NO,ITP-00630,North Sea Entry,True,-50.0,27.0,Transmission,Transmission,NO,Norway,,,,,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,DK-SE-------,ITP-00630,North Sea Entry,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00630TransmissionJoint Bal Zone DK/SEDK-TSO-0001ITP-00630entry
AT,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),False,-16.48,-34.79,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00007,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,ITP-00007,Ueberackern2,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00007AustriaAT-TSO-0001ITP-00007exitDE THE BZDE-TSO-0010ITP-00007entry
AT,ITP-00019,Überackern ABG (AT) / Überackern (DE),False,-15.25,-34.07,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00019,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00019,Überackern,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00019AustriaAT-TSO-0001ITP-00019exitDE THE BZDE-TSO-0009ITP-00019entry
AT,ITP-00019,Überackern ABG (AT) / Überackern (DE),False,-15.25,-34.07,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00019,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,ITP-00019,Ueberackern,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00019AustriaAT-TSO-0001ITP-00019exitDE THE BZDE-TSO-0010ITP-00019entry
AT,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),False,-11.87,-45.01,Austria,Transmission,AT,Austria,exit,AT-TSO-0003,AT---------,ITP-00040,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,IT---------,ITP-00040,TARVISIO,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00040AustriaAT-TSO-0003ITP-00040exitItalyIT-TSO-0001ITP-00040entry
AT,ITP-00043,Mosonmagyarovar,False,6.15,-36.96,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00043,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,HU---------,ITP-00043,Mosonmagyaróvár (AT>HU),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00043AustriaAT-TSO-0001ITP-00043exitHungaryHU-TSO-0001ITP-00043entry
AT,ITP-00079,Murfeld (AT) / Ceršak (SI),False,-2.15,-44.27,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00079,Slovenia,Transmission,SI,Slovenia,SI-TSO-0001,Plinovodi,SI---------,ITP-00079,Murfeld_Cersak,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00079AustriaAT-TSO-0001ITP-00079exitSloveniaSI-TSO-0001ITP-00079entry
AT,ITP-00140,Oberkappel,False,-11.0,-33.0,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00140,DE THE BZ,Transmission,DE,Germany,DE-TSO-0004,GRTD,DE-THE-----,ITP-00056,Oberkappel,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00140AustriaAT-TSO-0001ITP-00140exitDE THE BZDE-TSO-0004ITP-00056entry
AT,ITP-00168,Baumgarten,False,4.83,-34.34,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00062,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00168,Baumgarten,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00168AustriaAT-TSO-0001ITP-00062exitSlovakiaSK-TSO-0001ITP-00168entry
AT,ITP-00168,Baumgarten,False,4.83,-34.34,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00162,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00168,Baumgarten,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00168AustriaAT-TSO-0001ITP-00162exitSlovakiaSK-TSO-0001ITP-00168entry
AT,ITP-00168,Baumgarten,False,4.83,-34.34,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,ITP-00255,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00168,Baumgarten,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00168AustriaAT-TSO-0001ITP-00255exitSlovakiaSK-TSO-0001ITP-00168entry
AT,ITP-00168,Baumgarten,False,4.83,-34.34,Austria,Transmission,AT,Austria,exit,AT-TSO-0003,AT---------,ITP-00037,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00168,Baumgarten,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00168AustriaAT-TSO-0003ITP-00037exitSlovakiaSK-TSO-0001ITP-00168entry
AT,ITP-00227,RC Lindau,False,-32.26,-39.1,Austria,Transmission,AT,Austria,exit,AT-DSO-0001,AT---------,ITP-00227,DE THE BZ,Transmission,DE,Germany,DE-TSO-0014,TNBW,DE-THE-----,ITP-00227,RC Lindau,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00227AustriaAT-DSO-0001ITP-00227exitDE THE BZDE-TSO-0014ITP-00227entry
AT,ITP-00308,Haiming 2-RAGES/bn,False,-13.32,-33.94,Storage,Storage,AT,Austria,exit,AT-SSO-0001,,ITP-00308,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,ITP-00308,Haiming 2 - RAGES,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00308StorageAT-SSO-0001ITP-00308exitDE THE BZDE-TSO-0010ITP-00308entry
AT,ITP-00539,VIP Oberkappel,False,-11.0,-33.0,Austria,Transmission,AT,Austria,,,AT---------,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00539,VIP Oberkappel,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00539AustriaDE THE BZDE-TSO-0009ITP-00539entry
AT,UGS-00274,Haidach (AT) / Haidach USP (DE),False,-15.49162471,-34.0651452,Storage,Storage,AT,Austria,exit,DE-SSO-0002,,UGS-00274,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,UGS-00274,HaidachUGS,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00274StorageDE-SSO-0002UGS-00274exitDE THE BZDE-TSO-0010UGS-00274entry
AT,UGS-00274,Haidach (AT) / Haidach USP (DE),False,-15.49162471,-34.0651452,Storage,Storage,AT,Austria,exit,DE-SSO-0015,,UGS-00274,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,UGS-00274,HaidachUGS,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00274StorageDE-SSO-0015UGS-00274exitDE THE BZDE-TSO-0010UGS-00274entry
AT,UGS-00416,Haiming 2 7F,False,-12.83,-32.77,Storage,Storage,AT,Austria,,,,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,UGS-00050,Haiming 2 7F,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00416StorageDE THE BZDE-TSO-0009UGS-00050entry
AT,UGS-00416,Haiming 2 7F,False,-12.83,-32.77,Storage,Storage,AT,Austria,,,,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0010,bayernets,DE-THE-----,UGS-00273,Haiming_2-7F/bn,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00416StorageDE THE BZDE-TSO-0010UGS-00273entry
AT,UGS-00427,UGS OMV Storage Pool (AT),False,0.969969976,-34.4148277,Austria,Transmission,AT,Austria,,,AT---------,,Storage,Storage,AT,Austria,AT-SSO-0002,OMV Gas Storage,,UGS-00427,UGS OMV Storage Pool (AT),,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00427AustriaStorageAT-SSO-0002UGS-00427entry
AT,UGS-00427,UGS OMV Storage Pool (AT),False,0.969969976,-34.4148277,Storage,Storage,AT,Austria,exit,AT-SSO-0002,,UGS-00427,Austria,Transmission,AT,Austria,,,AT---------,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00427StorageAT-SSO-0002UGS-00427exitAustria
AT,UGS-00428,UGS RAG Storage Pool (AT),False,2.021472273,-34.34514576,Austria,Transmission,AT,Austria,,,AT---------,,Storage,Storage,AT,Austria,AT-SSO-0001,RAG,,UGS-00428,UGS RAG Storage Pool (AT),,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00428AustriaStorageAT-SSO-0001UGS-00428entry
AT,UGS-00428,UGS RAG Storage Pool (AT),False,2.021472273,-34.34514576,Storage,Storage,AT,Austria,exit,AT-SSO-0001,,UGS-00428,Austria,Transmission,AT,Austria,,,AT---------,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00428StorageAT-SSO-0001UGS-00428exitAustria
AT,UGS-00476,Speicher Haiming 3-Haidach,False,-14.85,-35.03,Storage,Storage,AT,Austria,,,,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,UGS-00476,Speicher Haiming 3-Haidach,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00476StorageDE THE BZDE-TSO-0009UGS-00476entry
AT,VTP-00014,CEGH,False,-1.76,-36.7,Austria,Transmission,AT,Austria,exit,AT-TSO-0001,AT---------,VTP-00014,Austria,Transmission,AT,Austria,,,AT---------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00014AustriaAT-TSO-0001VTP-00014exitAustria
AT,VTP-00014,CEGH,False,-1.76,-36.7,Austria,Transmission,AT,Austria,exit,AT-TSO-0003,AT---------,VTP-00014,Austria,Transmission,AT,Austria,,,AT---------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00014AustriaAT-TSO-0003VTP-00014exitAustria
AT,VTP-00014,CEGH,False,-1.76,-36.7,Austria,Transmission,AT,Austria,,,AT---------,,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,AT---------,VTP-00014,CEGH,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00014AustriaAustriaAT-TSO-0001VTP-00014entry
AT,VTP-00014,CEGH,False,-1.76,-36.7,Austria,Transmission,AT,Austria,,,AT---------,,Austria,Transmission,AT,Austria,AT-TSO-0003,TAG,AT---------,VTP-00014,CEGH,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00014AustriaAustriaAT-TSO-0003VTP-00014entry
AT,ITP-00227,RC Lindau,False,-32.26,-39.1,Austria,Transmission,AT,Austria,exit,AT-DSO-0001,AT---------,ITP-00227,Austria,Transmission,AT,Austria,AT-DSO-0001,Vorarlberger Erdgas,AT---------,ITP-00227,RC Lindau,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00227AustriaAT-DSO-0001ITP-00227exitAustriaAT-DSO-0001ITP-00227entry
AL,ITP-00008,Melendugno - IT / TAP,False,12.5,-68.45,Transmission,Transmission,AL,Albania,exit,AL-TSO-0001,,ITP-00008,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,IT---------,ITP-00008,MELENDUGNO,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00008TransmissionAL-TSO-0001ITP-00008exitItalyIT-TSO-0001ITP-00008entry
BY,ITP-00085,Kotlovka,False,51.15,16.93,Transmission,Transmission,BY,Belarus,exit,BY-TSO-0001,,ITP-00085,Lithuania,Transmission,LT,Lithuania,LT-TSO-0001,Amber Grid,LT---------,ITP-00085,Kotlovka,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00085TransmissionBY-TSO-0001ITP-00085exitLithuaniaLT-TSO-0001ITP-00085entry
BY,ITP-00445,Kobryn,False,44.03,-4.52,Transmission,Transmission,BY,Belarus,exit,BY-TSO-0001,,ITP-00445,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,ITP-00445,Kobryn,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00445TransmissionBY-TSO-0001ITP-00445exitTransmissionUA-TSO-0001ITP-00445entry
BY,ITP-00446,Mozyr,False,69.3,-6.4,Transmission,Transmission,BY,Belarus,exit,BY-TSO-0001,,ITP-00446,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,ITP-00446,Mozyr,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00446TransmissionBY-TSO-0001ITP-00446exitTransmissionUA-TSO-0001ITP-00446entry
LT,ITP-00050,Sakiai,False,35.11,18.8,Lithuania,Transmission,LT,Lithuania,exit,LT-TSO-0001,LT---------,ITP-00050,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,,ITP-00050,Sakiai,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00050LithuaniaLT-TSO-0001ITP-00050exitTransmissionRU-TSO-0001ITP-00050entry
LT,ITP-00054,Kiemenai,False,43.29,29.65,Lithuania,Transmission,LT,Lithuania,exit,LT-TSO-0001,LT---------,ITP-00054,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,EE-LV------,ITP-00054,Kiemenai - entry,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00054LithuaniaLT-TSO-0001ITP-00054exitJoint Bal Zone EE/LVLV-TSO-0001ITP-00054entry
LT,LNG-00030,Klaipeda (LNG),False,27.07,25.36,LNG Terminals,LNG Terminals,LT,Lithuania,exit,LT-LSO-0001,,LNG-00030,Lithuania,Transmission,LT,Lithuania,LT-TSO-0001,Amber Grid,LT---------,LNG-00030,Klaipeda LNG,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00030LNG TerminalsLT-LSO-0001LNG-00030exitLithuaniaLT-TSO-0001LNG-00030entry
LT,ITP-00556,Santaka,False,38.0,12.73,Lithuania,Transmission,LT,Lithuania,exit,LT-TSO-0001,LT---------,ITP-00556,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PL---------,ITP-00556,Santaka,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00556LithuaniaLT-TSO-0001ITP-00556exitPoland H-gasPL-TSO-0002ITP-00556entry
LT,LNG-00082,FSRU ITALIA_RAVENNA TERMINAL,False,-18.98,-54.38,LNG Terminals,LNG Terminals,LT,Lithuania,,,,,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,IT---------,LNG-00082,FSRU ITALIA_RAVENNA TERMINAL,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00082LNG TerminalsItalyIT-TSO-0001LNG-00082entry
EE,FNC-00037,Estonia Final Consumers Point,False,53.39,49.43,Joint Bal Zone EE/LV,Transmission,EE,Estonia,exit,EE-TSO-0001,EE-LV------,FNC-00037,Final Consumers,Final Consumers,EE,Estonia,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00037Joint Bal Zone EE/LVEE-TSO-0001FNC-00037exitFinal Consumers
EE,ITP-00053,Karksi,False,57.91951176,44.86563868,Joint Bal Zone EE/LV,Transmission,EE,Estonia,,,EE-LV------,,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,EE-LV------,ITP-00053,Karksi - virtual entry,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00053Joint Bal Zone EE/LVJoint Bal Zone EE/LVLV-TSO-0001ITP-00053entry
EE,ITP-00100,Korneti,False,63.9,43.23,Transmission,Transmission,EE,Estonia,,,,,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,EE-LV------,ITP-00100,Korneti - entry,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00100TransmissionJoint Bal Zone EE/LVLV-TSO-0001ITP-00100entry
EE,ITP-00187,Värska,False,0.0,0.0,Joint Bal Zone EE/LV,Transmission,EE,Estonia,exit,EE-TSO-0001,EE-LV------,ITP-00187,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,,ITP-00187,Värska,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00187Joint Bal Zone EE/LVEE-TSO-0001ITP-00187exitTransmissionRU-TSO-0001ITP-00187entry
EE,ITP-00243,Narva,False,0.0,0.0,Joint Bal Zone EE/LV,Transmission,EE,Estonia,exit,EE-TSO-0001,EE-LV------,ITP-00243,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,,ITP-00243,Narva,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00243Joint Bal Zone EE/LVEE-TSO-0001ITP-00243exitTransmissionRU-TSO-0001ITP-00243entry
EE,ITP-00493,Luhamaa,False,59.5,40.04,Transmission,Transmission,EE,Estonia,exit,EE-TSO-0001,,ITP-00493,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,EE-LV------,ITP-00493,Luhamaa,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00493TransmissionEE-TSO-0001ITP-00493exitJoint Bal Zone EE/LVLV-TSO-0001ITP-00493entry
EE,ITP-00493,Luhamaa,False,59.5,40.04,Transmission,Transmission,EE,Estonia,exit,EE-TSO-0001,,ITP-00493,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,,ITP-00493,Luhamaa,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00493TransmissionEE-TSO-0001ITP-00493exitTransmissionRU-TSO-0001ITP-00493entry
EE,ITP-00494,Misso / Estonia,True,64.64,43.55,Transmission,Transmission,EE,Estonia,,,,,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-TSO-0001,Elering,EE-LV------,ITP-00494,Misso / Estonia,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00494TransmissionJoint Bal Zone EE/LVEE-TSO-0001ITP-00494entry
EE,ITP-00550,BALTICCONNECTOR,False,42.41,53.49,Joint Bal Zone EE/LV,Transmission,EE,Estonia,exit,EE-TSO-0001,EE-LV------,ITP-00550,Finland,Transmission,FI,Finland,FI-TSO-0003,Gasgrid Finland,FI---------,ITP-00550,Balticconnector,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00550Joint Bal Zone EE/LVEE-TSO-0001ITP-00550exitFinlandFI-TSO-0003ITP-00550entry
EE,PRD-00209,Estonia Production Point,False,49.48,50.68,Production,Production,EE,Estonia,,,,,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-TSO-0001,Elering,EE-LV------,PRD-00209,Estonia Production Point,,,Jan  6 2025  3:40AM,4InterconnectionsPRD-00209ProductionJoint Bal Zone EE/LVEE-TSO-0001PRD-00209entry
EE,LNG-00081,Pakrineeme LNG,True,42.54,53.14,LNG Terminals,LNG Terminals,EE,Estonia,,,,,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-TSO-0001,Elering,EE-LV------,LNG-00081,Pakrineeme LNG,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00081LNG TerminalsJoint Bal Zone EE/LVEE-TSO-0001LNG-00081entry
NL,DIS-00187,Local Distribution Companies (LDC) (NL),False,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,DIS-00187,Distribution,Distribution,NL,Netherlands,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00187NetherlandsNL-TSO-0001DIS-00187exitDistribution
NL,FNC-00013,Industrial Consumers (NL),False,-54.27,-4.36,Final Consumers,Final Consumers,NL,Netherlands,,,,,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,FNC-00013,Aggregated Industry,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00013Final ConsumersNetherlandsNL-TSO-0001FNC-00013entry
NL,FNC-00013,Industrial Consumers (NL),False,-54.27,-4.36,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,FNC-00013,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00013NetherlandsNL-TSO-0001FNC-00013exitFinal Consumers
NL,FNC-00014,Private Distribution Companies (PDC) (NL),False,-54.93,-1.47,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,FNC-00014,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00014NetherlandsNL-TSO-0001FNC-00014exitFinal Consumers
NL,ITP-00025,Bocholtz-Vetschau,False,-50.89,-14.29,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,ITP-00025,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,DE-THE-----,ITP-00025,Bocholtz - Vetschau,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00025NetherlandsNL-TSO-0001ITP-00025exitDE THE BZDE-TSO-0002ITP-00025entry
NL,ITP-00038,Hilvarenbeek,False,-56.56,-11.26,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,ITP-00038,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-L-ZONE--,ITP-00038,Hilvarenbeek,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00038NetherlandsNL-TSO-0001ITP-00038exitL-ZoneBE-TSO-0001ITP-00038entry
NL,ITP-00063,Julianadorp (GTS) /Balgzand (BBL),False,-58.54,1.04,Netherlands,Transmission,NL,Netherlands,exit,NL-TSO-0001,NL---------,ITP-00063,Netherlands,Transmission,NL,Netherlands,UK-TSO-0004,BBL,NL---------,ITP-00063,Julianadorp (BBL),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00063NetherlandsNL-TSO-0001ITP-00063exitNetherlandsUK-TSO-0004ITP-00063entry
