fromCountry,toCountry,direction,totalGasFlow
Lithuania,Belarus,entry,726433953.0
Lithuania,Latvia,entry,45081823.0
Lithuania,Latvia,exit,45081823.0
Lithuania,Lithuania,entry,639285453.0
Lithuania,Russia,exit,700079694.0
Luxemburg,Belgium,entry,254702869.0
Luxemburg,Belgium,exit,254702826.0
Luxemburg,Germany,entry,709478.0
Luxemburg,Germany,exit,709479.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,514943418.0
Moldavia,Romania,exit,0.0
Moldavia,Ukraine,entry,3370688721.0
Moldavia,Ukraine,exit,0.0
Morocco,Spain,entry,1156739747.0
Netherlands,Belgium,entry,6090456010.5
Netherlands,Belgium,exit,6613505359.5
Netherlands,Germany,entry,3999688529.7
Netherlands,Germany,exit,14575155550.49
Netherlands,Netherlands,entry,25926338318.4
Netherlands,Netherlands,exit,19907170774.1
Netherlands,United Kingdom,exit,10874741.0
North Macedonia,Bulgaria,exit,15111324.0
Norway,Belgium,entry,5193934286.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,7200964592.5
Norway,Germany,exit,0.0
Poland,Czechia,entry,31745682.0
Poland,Czechia,exit,31671652.0
Poland,Germany,entry,9484438181.0
Poland,Germany,exit,8651663369.11
Poland,Poland,entry,5582699590.0
Poland,Poland,exit,11301706509.0
Portugal,Portugal,entry,3139322240.0
Portugal,Portugal,exit,1935803203.0
Portugal,Spain,entry,205810290.0
Portugal,Spain,exit,218237251.0
Romania,Bulgaria,entry,5892748650.0
Romania,Bulgaria,exit,639338495.6522
Romania,Hungary,entry,387930540.53000003
Romania,Hungary,exit,429085000.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,2673909155.983484
Romania,Romania,exit,4010581863.306
Romania,Ukraine,entry,3079806318.03
Romania,Ukraine,exit,3314065514.91
Russia,Estonia,entry,1075479991.31
Russia,Estonia,exit,12836944.549
Russia,Latvia,entry,956021453.31
Russia,Latvia,exit,12836944.549
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,44195622561.0
Slovakia,Czechia,entry,1745874500.0
Slovakia,Czechia,exit,2072095440.0
Slovakia,Hungary,entry,0.0
Slovakia,Hungary,exit,341176000.0
Slovakia,Ukraine,entry,19329065410.0
Slovakia,Ukraine,exit,3403947072.0
Slovenia,Austria,entry,336897600.0
Slovenia,Austria,exit,367876935.0
Slovenia,Croatia,entry,112559004.0
Slovenia,Croatia,exit,103453241.0
Slovenia,Italy,entry,1203331.0
Slovenia,Italy,exit,1203217.0
Slovenia,Slovenia,exit,239198282.0
Spain,France,entry,1313961558.0
Spain,France,exit,1276445598.0
Spain,Portugal,entry,205810290.0
Spain,Portugal,exit,218237251.0
Spain,Spain,entry,5854518574.0
Spain,Spain,exit,7236553172.0
Switzerland,France,entry,0.0
Switzerland,France,exit,5579425071.0
Switzerland,Germany,entry,0.0
Switzerland,Germany,exit,8889216767.0
Switzerland,Italy,entry,8274414896.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,1430624930.0
Turkey,Greece,entry,362960367.0
Turkey,Greece,exit,0.0
Ukraine,Belarus,entry,0.0
Ukraine,Hungary,exit,6163909948.2
Ukraine,Moldavia,entry,3370688721.0
Ukraine,Moldavia,exit,3589901327.6
Ukraine,Romania,entry,3079806318.03
Ukraine,Romania,exit,3314065514.91
Ukraine,Russia,entry,31600212805.6826
Ukraine,Slovakia,entry,19329065410.0
Ukraine,Slovakia,exit,3403947072.0
Ukraine,Ukraine,exit,3589901327.6
United Kingdom,Belgium,entry,4427564548.0
United Kingdom,Ireland,entry,0.0
United Kingdom,Norway,entry,10844163458.0
United Kingdom,United Kingdom,entry,4141619008.0
United Kingdom,United Kingdom,exit,13548248868.0
