fromCountry,toCountry,direction,totalGasFlow
France,Spain,entry,2189429530.0
France,Spain,exit,2134877907.0
France,Switzerland,entry,0.0
France,Switzerland,exit,4695262911.0
Germany,Austria,entry,1519401365.0
Germany,Austria,exit,2338478662.0
Germany,Belgium,entry,1102728555.0
Germany,Belgium,exit,1112825108.0
Germany,Czechia,entry,30598592823.7
Germany,Czechia,exit,12649637640.0
Germany,Denmark,entry,0.0
Germany,Denmark,exit,117058796.0
Germany,France,entry,1241808734.0
Germany,France,exit,1241728000.0
Germany,Germany,entry,14367971802.8
Germany,Germany,exit,16036521486.11
Germany,Luxemburg,entry,7808235.0
Germany,Luxemburg,exit,7808229.0
Germany,Netherlands,entry,8691846474.492
Germany,Netherlands,exit,10863580313.034
Germany,Norway,entry,5885753387.7
Germany,Norway,exit,0.0
Germany,Poland,entry,9015414407.0
Germany,Poland,exit,8225224590.29
Germany,Switzerland,entry,22997.904000000002
Germany,Switzerland,exit,22302211695.6
Greece,Bulgaria,entry,638990909.0
Greece,Bulgaria,exit,638990916.0
Greece,Greece,entry,907478831.0
Greece,Greece,exit,1473171835.0
Greece,Turkey,entry,0.0
Greece,Turkey,exit,0.0
Hungary,Austria,entry,1416761561.0
Hungary,Austria,exit,1567199445.0
Hungary,Croatia,entry,445321026.0
Hungary,Croatia,exit,400251000.0
Hungary,Hungary,entry,1711905549.0
Hungary,Hungary,exit,3539902168.0
Hungary,Romania,entry,453445666.1
Hungary,Romania,exit,413400000.0
Hungary,Serbia,exit,688603000.0
Hungary,Slovakia,entry,0.0
Hungary,Slovakia,exit,0.0
Hungary,Ukraine,entry,2918947000.0
Hungary,Ukraine,exit,417856000.0
Ireland,United Kingdom,exit,1411331700.0
Italy,Austria,entry,9332339941.0
Italy,Austria,exit,10315237026.0
Italy,Italy,entry,13993396636.0
Italy,Italy,exit,24243325307.0
Italy,Libya,entry,1563778477.0
Italy,San Marino,exit,16583948.0
Italy,Slovenia,entry,0.0
Italy,Slovenia,exit,0.0
Italy,Switzerland,entry,5520459832.0
Italy,Switzerland,exit,43940561.0
Latvia,Estonia,entry,288174865.1935
Latvia,Estonia,exit,374607038.1935
Latvia,Lithuania,entry,52501861.0
Latvia,Lithuania,exit,52501861.0
Latvia,Russia,entry,1232086.6085
Latvia,Russia,exit,76272506.58500001
Lithuania,Belarus,entry,1632661810.0
Lithuania,Latvia,entry,52501861.0
Lithuania,Latvia,exit,52501861.0
Lithuania,Lithuania,entry,0.0
Lithuania,Russia,exit,940581393.0
Luxemburg,Belgium,entry,291332972.0
Luxemburg,Belgium,exit,324923719.0
Luxemburg,Germany,entry,7808235.0
Luxemburg,Germany,exit,7808229.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,604030970.0
Moldavia,Romania,exit,0.0
Moldavia,Ukraine,entry,3098639836.1
Moldavia,Ukraine,exit,305716350.06
Morocco,Spain,entry,996074336.0
Netherlands,Belgium,entry,5194051032.2
Netherlands,Belgium,exit,5338845102.400001
Netherlands,Germany,entry,5576692904.437
Netherlands,Germany,exit,18112384562.234
Netherlands,Netherlands,entry,26308704724.600002
Netherlands,Netherlands,exit,21638673513.7
Netherlands,United Kingdom,exit,7970361.699999999
North Macedonia,Bulgaria,exit,46284774.0
Norway,Belgium,entry,5255584493.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,5885753387.7
Norway,Germany,exit,0.0
Poland,Czechia,entry,248774359.0
Poland,Czechia,exit,273556777.0
Poland,Germany,entry,9015414407.0
Poland,Germany,exit,8225224590.29
Poland,Poland,entry,5619917339.0
Poland,Poland,exit,15336277138.0
Portugal,Portugal,entry,3065071096.0
Portugal,Portugal,exit,1439168055.0
Portugal,Spain,entry,44988839.0
Portugal,Spain,exit,52133099.0
Romania,Bulgaria,entry,4614152822.8
Romania,Bulgaria,exit,920271735.0
Romania,Hungary,entry,453445666.1
Romania,Hungary,exit,413400000.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,4314797239.878
Romania,Romania,exit,4478871611.398
Romania,Ukraine,entry,3090003332.94
Romania,Ukraine,exit,3015649165.96
Russia,Estonia,entry,17277531.6085
Russia,Estonia,exit,76272506.58500001
Russia,Latvia,entry,1232086.6085
Russia,Latvia,exit,76272506.58500001
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,43364213655.0
Slovakia,Czechia,entry,489360178.0
Slovakia,Czechia,exit,432022221.0
Slovakia,Hungary,entry,0.0
Slovakia,Hungary,exit,0.0
Slovakia,Ukraine,entry,16085346532.0
Slovakia,Ukraine,exit,801436257.0
Slovenia,Austria,entry,383519855.0
Slovenia,Austria,exit,424470828.0
Slovenia,Croatia,entry,99512930.0
Slovenia,Croatia,exit,91619104.0
Slovenia,Italy,entry,0.0
Slovenia,Italy,exit,0.0
Slovenia,Slovenia,exit,290392703.0
Spain,France,entry,2189429530.0
Spain,France,exit,2134877907.0
Spain,Portugal,entry,44988839.0
Spain,Portugal,exit,52133099.0
Spain,Spain,entry,5468297104.0
Spain,Spain,exit,7743487033.0
Switzerland,France,entry,0.0
Switzerland,France,exit,4695262911.0
Switzerland,Germany,entry,68993.712
Switzerland,Germany,exit,7434070565.2
Switzerland,Italy,entry,5520459832.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,1195839569.0
Turkey,Greece,entry,0.0
Turkey,Greece,exit,0.0
Ukraine,Belarus,entry,0.0
Ukraine,Hungary,exit,3222456302.0
Ukraine,Moldavia,entry,3098639836.1
Ukraine,Moldavia,exit,3689517164.3599997
Ukraine,Romania,entry,3090003332.94
Ukraine,Romania,exit,3214406088.79
Ukraine,Russia,entry,26512687092.9922
Ukraine,Slovakia,entry,16085346532.0
Ukraine,Slovakia,exit,801436257.0
Ukraine,Ukraine,exit,3689517164.3599997
United Kingdom,Belgium,entry,15203221.0
United Kingdom,Ireland,entry,0.0
United Kingdom,Norway,entry,13414652488.0
United Kingdom,United Kingdom,entry,24055613.0
United Kingdom,United Kingdom,exit,13722337456.0
