fromCountry,toCountry,direction,totalGasFlow
Romania,Hungary,exit,524062000.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,2614010475.2
Romania,Romania,exit,4921400780.67
Romania,Ukraine,entry,2328807045.83476
Romania,Ukraine,exit,2580083927.13
Russia,Estonia,entry,1107350992.8700001
Russia,Estonia,exit,0.0
Russia,Latvia,entry,1041762261.87
Russia,Latvia,exit,0.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,37278993630.0
Slovakia,Czechia,entry,2903198367.0
Slovakia,Czechia,exit,3279923547.0
Slovakia,Hungary,entry,0.0
Slovakia,Hungary,exit,568455000.0
Slovakia,Ukraine,entry,16266211783.0
Slovakia,Ukraine,exit,3800614172.0
Slovenia,Austria,entry,284968736.0
Slovenia,Austria,exit,316848999.0
Slovenia,Croatia,entry,123202148.0
Slovenia,Croatia,exit,112035769.0
Slovenia,Italy,entry,0.0
Slovenia,Italy,exit,0.0
Slovenia,Slovenia,exit,177776860.0
Spain,France,entry,1253456145.0
Spain,France,exit,1218837693.0
Spain,Portugal,entry,66929166.0
Spain,Portugal,exit,76248734.0
Spain,Spain,entry,6951316920.0
Spain,Spain,exit,7841369215.0
Switzerland,France,entry,0.0
Switzerland,France,exit,4865204204.0
Switzerland,Germany,entry,0.0
Switzerland,Germany,exit,7885393656.12
Switzerland,Italy,entry,8083077166.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,1202434092.0
Turkey,Greece,entry,270283328.0
Turkey,Greece,exit,0.0
Ukraine,Belarus,entry,0.0
Ukraine,Hungary,exit,6332104109.2
Ukraine,Moldavia,entry,2651967480.4
Ukraine,Moldavia,exit,2824101644.1
Ukraine,Romania,entry,2328807045.83476
Ukraine,Romania,exit,2580083927.13
Ukraine,Russia,entry,28571627088.9561
Ukraine,Slovakia,entry,16266211783.0
Ukraine,Slovakia,exit,3800614172.0
Ukraine,Ukraine,exit,2824101644.1
United Kingdom,Belgium,entry,3679730275.0
United Kingdom,Ireland,entry,0.0
United Kingdom,Norway,entry,13894829746.0
United Kingdom,United Kingdom,entry,3320420160.0
United Kingdom,United Kingdom,exit,9003658078.0
