fromCountry,toCountry,direction,totalGasFlow
Luxemburg,Germany,entry,559030.0
Luxemburg,Germany,exit,1879008.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,118871168.0
Moldavia,Romania,entry,0.0
Moldavia,Romania,exit,70835962.979
Moldavia,Ukraine,entry,760933.57
Moldavia,Ukraine,exit,395200927.72
Morocco,Spain,entry,0.0
Netherlands,Belgium,entry,5105906015.8
Netherlands,Belgium,exit,4789387651.2
Netherlands,Germany,entry,4334020608.9
Netherlands,Germany,exit,14850563254.3
Netherlands,Netherlands,entry,21296179309.6
Netherlands,Netherlands,exit,10615706097.9
Netherlands,United Kingdom,exit,254392400.0
North Macedonia,Bulgaria,exit,122691873.0
Norway,Belgium,entry,2754699264.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,4649649208.1
Norway,Germany,exit,0.0
Poland,Czechia,entry,50030154.0
Poland,Czechia,exit,49996207.0
Poland,Denmark,entry,2555133018.0
Poland,Denmark,exit,2554986682.0
Poland,Germany,entry,414359599.0
Poland,Germany,exit,413652774.355
Poland,Lithuania,entry,163527501.0
Poland,Lithuania,exit,163527501.0
Poland,Poland,entry,3345206820.0
Poland,Poland,exit,6767059027.0
Poland,Slovakia,entry,0.0
Poland,Slovakia,exit,0.0
Poland,Ukraine,entry,517163571.88
Poland,Ukraine,exit,525833769.0
Portugal,Portugal,entry,3685763674.0
Portugal,Portugal,exit,1825076397.0
Portugal,Spain,entry,136013083.0
Portugal,Spain,exit,135482754.0
Romania,Bulgaria,entry,1175575536.938
Romania,Bulgaria,exit,1296445858.0
Romania,Hungary,entry,837719346.302762
Romania,Hungary,exit,765039136.36
Romania,Moldavia,entry,0.0
Romania,Moldavia,exit,70835962.979
Romania,Romania,entry,2705349681.072
Romania,Romania,exit,3917645382.05
Romania,Ukraine,entry,383858561.72
Romania,Ukraine,exit,383850220.78999996
Russia,Estonia,entry,0.0
Russia,Estonia,exit,0.0
Russia,Germany,entry,0.0
Russia,Latvia,entry,0.0
Serbia,Bulgaria,entry,0.0
Serbia,Bulgaria,exit,3506279300.0
Serbia,Hungary,entry,2931039589.0
Serbia,Hungary,exit,0.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,5120699376.0
Slovakia,Czechia,entry,521069330.0
Slovakia,Czechia,exit,521069330.0
Slovakia,Hungary,entry,103986000.0
Slovakia,Hungary,exit,103986000.0
Slovakia,Poland,entry,0.0
Slovakia,Poland,exit,0.0
Slovakia,Ukraine,entry,5650751204.5
Slovakia,Ukraine,exit,5445785096.1
Slovenia,Austria,entry,116341198.0
Slovenia,Austria,exit,116245950.0
Slovenia,Croatia,entry,113017995.0
Slovenia,Croatia,exit,116018856.0
Slovenia,Italy,entry,182455771.0
Slovenia,Italy,exit,181799865.0
Slovenia,Slovenia,exit,190515699.0
Spain,France,entry,826005850.0
Spain,France,exit,900382255.0
Spain,Morocco,exit,308407131.0
Spain,Portugal,entry,136013083.0
Spain,Portugal,exit,135482754.0
Spain,Spain,entry,14812579636.0
Spain,Spain,exit,6479682859.0
Switzerland,France,entry,37805226.0
Switzerland,France,exit,363604622.0
Switzerland,Germany,entry,1015690214.0
Switzerland,Germany,exit,659739522.724
Switzerland,Italy,entry,647950260.0
Switzerland,Italy,exit,399491002.0
Turkey,Bulgaria,entry,332978441.0
Turkey,Bulgaria,exit,0.0
Turkey,Greece,entry,4161531873.0
Ukraine,Hungary,entry,918673436.7
Ukraine,Hungary,exit,962743000.0
Ukraine,Moldavia,entry,760933.57
Ukraine,Moldavia,exit,538683916.62
Ukraine,Poland,entry,517163571.88
Ukraine,Poland,exit,525833769.0
Ukraine,Romania,entry,383858561.72
Ukraine,Romania,exit,383850220.78999996
Ukraine,Russia,entry,4969124559.5
Ukraine,Slovakia,entry,5650751204.5
Ukraine,Slovakia,exit,5445785096.1
Ukraine,Ukraine,entry,0.0
Ukraine,Ukraine,exit,136214773.29
United Kingdom,Belgium,entry,914228131.0
United Kingdom,Ireland,entry,4907777.0
United Kingdom,Netherlands,entry,361709496.3
United Kingdom,Norway,entry,6028854698.0
United Kingdom,United Kingdom,entry,909018608.0
United Kingdom,United Kingdom,exit,5151158559.0
