fromCountry,toCountry,direction,totalGasFlow
France,Germany,entry,2911667176.0
France,Germany,exit,1456181895.0
France,Norway,entry,6050150673.0
France,Spain,entry,1417855558.0
France,Spain,exit,1288845303.0
France,Switzerland,entry,0.0
France,Switzerland,exit,5523424676.0
Germany,Austria,entry,1648158394.0
Germany,Austria,exit,2783883529.628
Germany,Belgium,entry,0.0
Germany,Belgium,exit,98705967.0
Germany,Czechia,entry,23876349390.3
Germany,Czechia,exit,12677350467.0
Germany,Denmark,entry,0.0
Germany,Denmark,exit,617536888.0
Germany,France,entry,1455833588.0
Germany,France,exit,1456181895.0
Germany,Germany,entry,6099342459.88
Germany,Germany,exit,9561279105.04
Germany,Luxemburg,entry,226680.0
Germany,Luxemburg,exit,226680.0
Germany,Netherlands,entry,4295563608.38
Germany,Netherlands,exit,8576173195.96
Germany,Norway,entry,6853981252.5
Germany,Norway,exit,0.0
Germany,Poland,entry,6065172174.0
Germany,Poland,exit,5432452737.758
Germany,Switzerland,entry,0.0
Germany,Switzerland,exit,43501686139.0
Greece,Bulgaria,entry,629476220.0
Greece,Bulgaria,exit,629476220.0
Greece,Greece,entry,1018582529.0
Greece,Greece,exit,1904127754.0
Greece,Turkey,entry,694877898.0
Greece,Turkey,exit,0.0
Hungary,Austria,entry,1617483221.0
Hungary,Austria,exit,1681865833.0
Hungary,Croatia,entry,403204316.0
Hungary,Croatia,exit,384187000.0
Hungary,Hungary,entry,602783852.0
Hungary,Hungary,exit,7950171834.0
Hungary,Romania,entry,512284929.53
Hungary,Romania,exit,542646470.0
Hungary,Serbia,exit,653018221.0
Hungary,Slovakia,entry,0.0
Hungary,Slovakia,exit,336646000.0
Hungary,Ukraine,entry,5381702000.0
Hungary,Ukraine,exit,1639804000.0
Ireland,United Kingdom,exit,1063373539.0
Italy,Austria,entry,9855736979.0
Italy,Austria,exit,9850436374.0
Italy,Italy,entry,8103953440.0
Italy,Italy,exit,32782919965.0
Italy,Libya,entry,1794232508.0
Italy,San Marino,exit,7590204.0
Italy,Slovenia,entry,5160406.0
Italy,Slovenia,exit,5160285.0
Italy,Switzerland,entry,11626426830.0
Italy,Switzerland,exit,12535209.0
Latvia,Estonia,entry,3174558388.5
Latvia,Estonia,exit,1460070507.5
Latvia,Lithuania,entry,224735791.0
Latvia,Lithuania,exit,238271521.0
Latvia,Russia,entry,1460070507.5
Latvia,Russia,exit,0.0
Lithuania,Belarus,entry,605388591.0
Lithuania,Latvia,entry,224735791.0
Lithuania,Latvia,exit,238271521.0
Lithuania,Lithuania,entry,539718516.0
Lithuania,Russia,exit,473807194.0
Luxemburg,Belgium,entry,163243684.0
Luxemburg,Belgium,exit,163243635.0
Luxemburg,Germany,entry,226680.0
Luxemburg,Germany,exit,226680.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,334204086.0
Moldavia,Romania,exit,0.0
Moldavia,Ukraine,entry,3022200260.6
Moldavia,Ukraine,exit,0.0
Morocco,Spain,entry,1266856913.0
Netherlands,Belgium,entry,5019637655.4
Netherlands,Belgium,exit,5623903589.3
Netherlands,Germany,entry,3861717240.5
Netherlands,Germany,exit,13822350279.86
Netherlands,Netherlands,entry,13242675239.8
Netherlands,Netherlands,exit,17846353371.4
Netherlands,United Kingdom,exit,4475000.0
North Macedonia,Bulgaria,exit,134974495.0
Norway,Belgium,entry,4918682243.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,6853981252.5
Norway,Germany,exit,0.0
Poland,Czechia,entry,49505.0
Poland,Czechia,exit,1159.0
Poland,Germany,entry,6065172174.0
Poland,Germany,exit,5432452737.758
Poland,Poland,entry,4259947529.0
Poland,Poland,exit,8562212722.0
Portugal,Portugal,entry,4143415648.0
Portugal,Portugal,exit,2287771726.0
Portugal,Spain,entry,174438586.0
Portugal,Spain,exit,208342114.0
Romania,Bulgaria,entry,5127000600.18054
Romania,Bulgaria,exit,647714522.4344
Romania,Hungary,entry,512284929.53
Romania,Hungary,exit,542646470.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,2617733149.8
Romania,Romania,exit,4923262616.19
Romania,Ukraine,entry,2677894493.681
Romania,Ukraine,exit,2951807459.24
Russia,Estonia,entry,1528939347.5
Russia,Estonia,exit,0.0
Russia,Latvia,entry,1460070507.5
Russia,Latvia,exit,0.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,41854012815.0
Slovakia,Czechia,entry,4551848248.0
Slovakia,Czechia,exit,5049385550.0
Slovakia,Hungary,entry,0.0
Slovakia,Hungary,exit,336646000.0
Slovakia,Ukraine,entry,15647599990.0
Slovakia,Ukraine,exit,4407766601.0
Slovenia,Austria,entry,265186145.0
Slovenia,Austria,exit,296479026.0
Slovenia,Croatia,entry,100658255.0
Slovenia,Croatia,exit,89415475.0
Slovenia,Italy,entry,5160406.0
Slovenia,Italy,exit,5160285.0
Slovenia,Slovenia,exit,170722166.0
Spain,France,entry,1417855558.0
Spain,France,exit,1288845303.0
Spain,Portugal,entry,174438586.0
Spain,Portugal,exit,208342114.0
Spain,Spain,entry,8678913179.0
Spain,Spain,exit,9229578697.0
Switzerland,France,entry,0.0
Switzerland,France,exit,5523424676.0
Switzerland,Germany,entry,0.0
Switzerland,Germany,exit,16730588113.0
Switzerland,Italy,entry,11626426830.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,1258301394.0
Turkey,Greece,entry,347438949.0
Turkey,Greece,exit,0.0
Ukraine,Belarus,entry,0.0
Ukraine,Hungary,exit,5636956785.6
Ukraine,Moldavia,entry,3022200260.6
Ukraine,Moldavia,exit,3173116805.3
Ukraine,Romania,entry,2677894493.681
Ukraine,Romania,exit,3029012541.327
Ukraine,Russia,entry,27876901696.371098
Ukraine,Slovakia,entry,15647599990.0
Ukraine,Slovakia,exit,4407766601.0
Ukraine,Ukraine,exit,3173116805.3
United Kingdom,Belgium,entry,2587682551.0
United Kingdom,Ireland,entry,0.0
United Kingdom,Norway,entry,10817683642.0
United Kingdom,United Kingdom,entry,2357479264.0
United Kingdom,United Kingdom,exit,6627678695.0
