fromCountry,toCountry,direction,totalGasFlow
Italy,Switzerland,entry,3352996540.0
Italy,Switzerland,exit,381061750.0
Latvia,Estonia,entry,0.0
Latvia,Estonia,exit,0.0
Latvia,Latvia,exit,119274096.0
Latvia,Lithuania,entry,756533262.0
Latvia,Lithuania,exit,813438228.0
Latvia,Russia,entry,0.0
Latvia,Russia,exit,0.0
Lithuania,Belarus,entry,845209218.0
Lithuania,Latvia,entry,756533262.0
Lithuania,Latvia,exit,813438228.0
Lithuania,Lithuania,entry,1213730997.0
Lithuania,Poland,entry,231248741.0
Lithuania,Poland,exit,231248741.0
Lithuania,Russia,exit,849837148.0
Luxemburg,Germany,entry,1605800.0
Luxemburg,Germany,exit,1607412.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,229924096.0
Moldavia,Romania,entry,0.0
Moldavia,Romania,exit,125826497.608
Moldavia,Ukraine,entry,1491708.5
Moldavia,Ukraine,exit,307731199.23
Morocco,Spain,entry,0.0
Netherlands,Belgium,entry,4924021853.5
Netherlands,Belgium,exit,4341878718.0
Netherlands,Germany,entry,3587245253.2
Netherlands,Germany,exit,16467282169.0
Netherlands,Netherlands,entry,20456878631.6
Netherlands,Netherlands,exit,9171707364.7
Netherlands,United Kingdom,exit,3273903.3
North Macedonia,Bulgaria,exit,84637037.0
Norway,Belgium,entry,5081341060.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,6629961566.8
Norway,Germany,exit,0.0
Poland,Czechia,entry,20454285.0
Poland,Czechia,exit,20401819.0
Poland,Denmark,entry,1724631563.0
Poland,Denmark,exit,1724867140.0
Poland,Germany,entry,265614471.0
Poland,Germany,exit,265606045.613
Poland,Lithuania,entry,231248741.0
Poland,Lithuania,exit,231248741.0
Poland,Poland,entry,3581764518.0
Poland,Poland,exit,8717672184.0
Poland,Slovakia,entry,0.0
Poland,Slovakia,exit,0.0
Poland,Ukraine,entry,322877418.31
Poland,Ukraine,exit,316841687.0
Portugal,Portugal,entry,3422899786.0
Portugal,Portugal,exit,2103789305.0
Portugal,Spain,entry,286135205.0
Portugal,Spain,exit,265292608.0
Romania,Bulgaria,entry,930740235.1389999
Romania,Bulgaria,exit,1068597697.0
Romania,Hungary,entry,585188308.2467229
Romania,Hungary,exit,514942573.37
Romania,Moldavia,entry,0.0
Romania,Moldavia,exit,125826497.608
Romania,Romania,entry,2708041410.118588
Romania,Romania,exit,3608029973.16
Romania,Ukraine,entry,269337423.54
Romania,Ukraine,exit,267443477.54
Russia,Estonia,entry,0.0
Russia,Estonia,exit,0.0
Russia,Germany,entry,0.0
Russia,Latvia,entry,0.0
Russia,Latvia,exit,0.0
Serbia,Bulgaria,entry,0.0
Serbia,Bulgaria,exit,3172575256.0
Serbia,Hungary,entry,2650759512.0
Serbia,Hungary,exit,0.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,8395831539.0
Slovakia,Czechia,entry,133760142.0
Slovakia,Czechia,exit,150760442.0
Slovakia,Hungary,entry,448112000.0
Slovakia,Hungary,exit,448112000.0
Slovakia,Poland,entry,0.0
Slovakia,Poland,exit,0.0
Slovakia,Ukraine,entry,4292455862.64
Slovakia,Ukraine,exit,3919241991.1
Slovenia,Austria,entry,71549178.0
Slovenia,Austria,exit,55352627.0
Slovenia,Croatia,entry,40718355.0
Slovenia,Croatia,exit,36903800.0
Slovenia,Italy,entry,117568717.0
Slovenia,Italy,exit,116951865.0
Slovenia,Slovenia,exit,227099587.0
Spain,France,entry,638500718.0
Spain,France,exit,512615916.0
Spain,Morocco,exit,284485561.0
Spain,Portugal,entry,286135205.0
Spain,Portugal,exit,265292608.0
Spain,Spain,entry,18317099686.0
Spain,Spain,exit,7468032068.0
Switzerland,France,entry,122058234.0
Switzerland,France,exit,3041748074.0
Switzerland,Germany,entry,690549986.0
Switzerland,Germany,exit,2372620506.248
Switzerland,Italy,entry,3352996540.0
Switzerland,Italy,exit,365338332.0
Turkey,Bulgaria,entry,549095463.0
Turkey,Bulgaria,exit,0.0
Turkey,Greece,entry,4314050430.0
Ukraine,Hungary,entry,862020415.8000001
Ukraine,Hungary,exit,871206000.0
Ukraine,Moldavia,entry,1491708.5
Ukraine,Moldavia,exit,638381856.08
Ukraine,Poland,entry,322877418.31
Ukraine,Poland,exit,316841687.0
Ukraine,Romania,entry,269337423.54
Ukraine,Romania,exit,267443477.54
Ukraine,Russia,entry,4900437738.3
Ukraine,Slovakia,entry,4292455862.64
Ukraine,Slovakia,exit,3919241991.1
Ukraine,Ukraine,entry,0.0
Ukraine,Ukraine,exit,367142972.11
United Kingdom,Belgium,entry,2255226320.0
United Kingdom,Ireland,entry,5843334.0
United Kingdom,Netherlands,entry,74875.90000000001
United Kingdom,Norway,entry,10410485053.0
United Kingdom,United Kingdom,entry,2268176788.0
United Kingdom,United Kingdom,exit,7377970220.0
