fromCountry,toCountry,direction,totalGasFlow
Germany,Belgium,exit,1172076737.0
Germany,Czechia,entry,22435660622.0
Germany,Czechia,exit,12425704024.0
Germany,Denmark,entry,0.0
Germany,Denmark,exit,148591660.0
Germany,France,entry,1993932933.0
Germany,France,exit,0.0
Germany,Germany,entry,15929372254.06
Germany,Germany,exit,16533365640.23
Germany,Luxemburg,entry,63062292.0
Germany,Luxemburg,exit,63062290.0
Germany,Netherlands,entry,11092301858.708
Germany,Netherlands,exit,11733879573.4
Germany,Norway,entry,6986626253.5
Germany,Norway,exit,0.0
Germany,Poland,entry,8992119765.0
Germany,Poland,exit,8204606900.41
Germany,Switzerland,entry,0.0
Germany,Switzerland,exit,26723927606.4
Greece,Bulgaria,entry,1092434146.0
Greece,Bulgaria,exit,1092434153.0
Greece,Greece,entry,626498287.0
Greece,Greece,exit,1814716213.0
Greece,Turkey,entry,323358230.0
Greece,Turkey,exit,0.0
Hungary,Austria,entry,1503172380.0
Hungary,Austria,exit,1503150554.0
Hungary,Croatia,entry,525423306.0
Hungary,Croatia,exit,525033000.0
Hungary,Hungary,entry,4997037103.0
Hungary,Hungary,exit,5454164803.0
Hungary,Romania,entry,488405311.87
Hungary,Romania,exit,488367000.0
Hungary,Serbia,exit,1230226000.0
Hungary,Slovakia,entry,0.0
Hungary,Slovakia,exit,123381000.0
Hungary,Ukraine,entry,3537740000.0
Hungary,Ukraine,exit,284086000.0
Ireland,United Kingdom,exit,1392514980.0
Italy,Austria,entry,8801507081.0
Italy,Austria,exit,8801490456.0
Italy,Italy,entry,29534649839.0
Italy,Italy,exit,34778519169.0
Italy,Libya,entry,1645054394.0
Italy,San Marino,exit,30374292.0
Italy,Slovenia,entry,0.0
Italy,Slovenia,exit,0.0
Italy,Switzerland,entry,5355160662.0
Italy,Switzerland,exit,71228202.0
Latvia,Estonia,entry,830668586.0
Latvia,Estonia,exit,360183212.0
Latvia,Lithuania,entry,0.0
Latvia,Lithuania,exit,0.0
Latvia,Russia,entry,169875750.0
Latvia,Russia,exit,145767864.0
Lithuania,Belarus,entry,1773104962.0
Lithuania,Latvia,entry,0.0
Lithuania,Latvia,exit,0.0
Lithuania,Lithuania,entry,22962120.0
Lithuania,Russia,exit,866939164.0
Luxemburg,Belgium,entry,348568098.0
Luxemburg,Belgium,exit,348567931.0
Luxemburg,Germany,entry,63062292.0
Luxemburg,Germany,exit,63062290.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,829451374.0
Moldavia,Romania,exit,0.0
Moldavia,Ukraine,entry,4168623949.3
Moldavia,Ukraine,exit,271405816.17
Morocco,Spain,entry,2407164122.0
Netherlands,Belgium,entry,6950122115.0
Netherlands,Belgium,exit,6953153021.4
Netherlands,Germany,entry,5812086912.4
Netherlands,Germany,exit,20218015236.9
Netherlands,Netherlands,entry,45087461273.2
Netherlands,Netherlands,exit,22093689235.6
Netherlands,United Kingdom,exit,2800414110.7
North Macedonia,Bulgaria,exit,114414034.0
Norway,Belgium,entry,5122372123.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,6986626253.5
Norway,Germany,exit,0.0
Poland,Czechia,entry,265701432.0
Poland,Czechia,exit,292127225.0
Poland,Germany,entry,8992119765.0
Poland,Germany,exit,8204606900.41
Poland,Poland,entry,6673354517.0
Poland,Poland,exit,16982814616.0
Portugal,Portugal,entry,3618068986.0
Portugal,Portugal,exit,1816599054.0
Portugal,Spain,entry,141863924.0
Portugal,Spain,exit,128413811.0
Romania,Bulgaria,entry,6437652763.73
Romania,Bulgaria,exit,975884501.0
Romania,Hungary,entry,488405311.87
Romania,Hungary,exit,488367000.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,5936629741.066
Romania,Romania,exit,5584382127.5
Romania,Ukraine,entry,4320560834.94
Romania,Ukraine,exit,4054180166.1
Russia,Estonia,entry,369338377.0
Russia,Estonia,exit,145767864.0
Russia,Latvia,entry,169875750.0
Russia,Latvia,exit,145767864.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,38662817076.0
Slovakia,Czechia,entry,582755305.0
Slovakia,Czechia,exit,549274985.0
Slovakia,Hungary,entry,0.0
Slovakia,Hungary,exit,123381000.0
Slovakia,Ukraine,entry,15853270543.0
Slovakia,Ukraine,exit,1837550971.0
Slovenia,Austria,entry,495953163.0
Slovenia,Austria,exit,546564792.0
Slovenia,Croatia,entry,141141896.0
Slovenia,Croatia,exit,128658512.0
Slovenia,Italy,entry,0.0
Slovenia,Italy,exit,0.0
Slovenia,Slovenia,exit,369514518.0
Spain,France,entry,2190773061.0
Spain,France,exit,2143876903.0
Spain,Portugal,entry,141863924.0
Spain,Portugal,exit,128413811.0
Spain,Spain,entry,5267793721.0
Spain,Spain,exit,9562685091.0
Switzerland,France,entry,0.0
Switzerland,France,exit,4470224611.0
Switzerland,Germany,entry,0.0
Switzerland,Germany,exit,8926841374.8
Switzerland,Italy,entry,5355160662.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,1501362185.0
Turkey,Greece,entry,161679115.0
Turkey,Greece,exit,0.0
Ukraine,Belarus,entry,0.0
Ukraine,Hungary,exit,3544211092.6
Ukraine,Moldavia,entry,4168623949.3
Ukraine,Moldavia,exit,4966958023.97
Ukraine,Romania,entry,4320560834.94
Ukraine,Romania,exit,4346963568.7300005
Ukraine,Russia,entry,27623204965.404
Ukraine,Slovakia,entry,15853270543.0
Ukraine,Slovakia,exit,1837550971.0
Ukraine,Ukraine,exit,4966958023.97
United Kingdom,Belgium,entry,426229721.0
United Kingdom,Ireland,entry,0.0
United Kingdom,Norway,entry,16027953845.0
United Kingdom,United Kingdom,entry,0.0
United Kingdom,United Kingdom,exit,17790781721.0
